case_id,source_tweet_id,sampling_bucket,customer_message,apple_response,customer_followup,annotator_intent,conversation_state,expected_action,confidence,notes,risk_flags,backup_restore_related,data_loss,secondary_intent,feedback_request,customer_claim,observed_symptom,confirmed_cause,working_hypothesis,annotation_provenance,annotation_reason,taxonomy_gap
APPLE_GOLD_0132,449469,INPUT_DISPLAY,"New problem I'm encountering in Final Cut Pro X, ever since I updated to macOS High Sierra. The timeline still exists, and plays back—but replaced by red. I can even make edits with keyboard shortcuts, but once red infects a project, I can't seem to get rid of it. @AppleSupport https://t.co/sAWRrTFDpJ",@221518 Thanks for reaching out to us about your issue. If you could use this link to speak with our Pro Apps Department who can assist in greater detail: https://t.co/Yky8UdUi8Q,,SOFTWARE_UPDATE,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0133,505190,INPUT_DISPLAY,@115858 @AppleSupport also pls make it possible 2 get rid of this stupid location list on left of the screen in maps in landscape mode. when i use landscape mode it’s cause i want more screen to the left and right for the map. also hire me cuz ur design dept has lost the plot. https://t.co/LGCb1rteBQ,@235825 Your voice is important and we'd like to hear from you. Please send us your feedback and suggestions from here: https://t.co/eTPVYVFyd8,,INPUT_DISPLAY,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0134,2517021,INPUT_DISPLAY,"@AppleSupport phone is switching back &amp; fourth between screens, opening apps on its own, calling &amp; FaceTiming people on its own, texting it’s own words when the keyboard is up, playing music on its own, creating new alarms everyday on its own, had to type this out on another phone cuz of it","@716994 Sounds like you may be having issues with false touch. We can assist. First, make sure your iPhone is unplugged. Then, restart it as our article explains: https://t.co/OWRDHWSt4h DM us if this continues. https://t.co/GDrqU22YpT",,INPUT_DISPLAY,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,uncontrolled input across apps,unknown,false touch,,,
APPLE_GOLD_0135,2889435,INPUT_DISPLAY,"@AppleSupport IOS 11.1.2. &amp; the even more frustrating thing is, It was doing it on my brand new phone I preordered. So they sent me a new phone AND IT STILL DOES IT!!! Plus it cuts off music when I’m listening to it! Randomly! When I say open I mean it stays on that black screen for 10 seconds","@801119 Got it. When you swipe up to open (from the Lock Screen), this happens, correct? When you received this new iPhone, did you restore from a backup that was done on the previous iPhone? Let us know in DM, and we'll continue there. https://t.co/GDrqU22YpT",,INPUT_DISPLAY,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0136,2229338,INPUT_DISPLAY,"Is dis THE #iPhone???
Cust support says no H/W issue S/W update is needed. After d update also it remains d same Hanging Electronic Box(2 mnth old). Unluckily phone fell dwn nd screen gt crackd bcz of hnging issue,hv to spend 10-15 K nw hopeless @AppleSupport @115858 @43065 https://t.co/sgQnYjYSUX","@650578 Great video. The message that you’re seeing is from your cellular provider. Try restarting your iPhone following these steps: https://t.co/OWRDHWSt4h
If the message returns, reach out to your provider for additional information.",,INPUT_DISPLAY,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0137,583623,INPUT_DISPLAY,"@AppleSupport Followed your recommendation to update to the later version of iOS BUT it’s screwing up so many apps! 

Every time after searching for an old chat on @4305 and going back to the main page, the entire hangs. WTF? @126972 on screen is also having weird behavior. https://t.co/tgETgXLcwu","@257657 Thanks so much for getting in touch with us about your applications. We'd love to help with this and recommend following this article: https://t.co/fUZ0NRJxcn We recently released iOS 11.2, so you may need to back up and update. Let us know if this doesn't help.",,INPUT_DISPLAY,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0138,2698035,INPUT_DISPLAY,"Anyone else experiencing this odd #HighSierra bug / issue, where slices of the screen (both Mac display and external monitor) glitch (light/dark flickering)? Tricky to reproduce, but seeing it fairly often.

Late 2013 13"" MacBook Pro | v10.13.1
Any thoughts, @applesupport? https://t.co/RA17ZmYeZU","@758082 We'd love to partner with you to figure out what's happening. Let's continue chatting via DM. When you reach out to us, let us know if you've already tried restarting. Along with that, tell us if the issue persists when you're only using your MacBook Pro. https://t.co/GDrqU22YpT","@AppleSupport Update: I haven't seen this issue since I followed advice to reset NVRAM (see https://t.co/W8f0Y57dDE). Thanks, @AppleSupport.",INPUT_DISPLAY,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0139,2404868,INPUT_DISPLAY,"@AppleSupport Model MGKM2J/A 
Version 11.11.1

The problems were with the space bar changing the keys from the letters to the number and punctuation, which is really really annoying. Also the punctuation that was on the English (Japan) letters keyboard were not , &amp; . but the Japanese 、&amp; 。",@691721 We'd like to explore some additional options on this. Please join us in DM where we can do so. https://t.co/GDrqU22YpT,,INPUT_DISPLAY,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0140,508239,INPUT_DISPLAY,"@AppleSupport It shuts off on its own, I have my screen lock on &amp; the screen is turning sideways on its own, it’ll shut down my apps, and it’ll lag while texting/typing. I have Verizon, unlimited data, the iPhone 7 Plus. I’ve had it 6 months and I haven’t done any damage to it. Not a scratch.","@236692 We'd like to look further into these issues with you. Please meet us in DM, and let us know your current iOS software version. https://t.co/GDrqU22YpT",,INPUT_DISPLAY,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0141,2578614,DEVICE_HARDWARE,@731055 @731056 @731054 @115858 @AppleSupport Good for you😂I’m a clumsy person I’ll admit. I never used cases. There’s a reason it’s designed this way right. Don’t fuck that up! But Ive already had two iPhone 7 plus and it’s only been one year😅One I dropped my MacBook Pro on and well this one I dropped in the toilet😇😬,@731053 We'd like to hear more about this issue. Please meet us in DM and we'll be happy to take a closer look into this with you. https://t.co/GDrqU2kzhr,,OTHER_UNCLEAR,TROUBLESHOOTING,CLARIFY,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0142,2647134,DEVICE_HARDWARE,"@AppleSupport That's not true, smart covers and cases have ever worked by magnets on the right side of the iPad, and if you did not want this to work that way, you could always deactivate it in settings. That setting doesn't appear on my ipad, however when you search for it, appears on results https://t.co/zM1gC13iUr",@746850 We'd like to look into this further with you. Join us in DM and we'll look into this further from there. https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,TROUBLESHOOTING,CLARIFY,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0143,610099,DEVICE_HARDWARE,"@116333 Re: Cookies

#Apple,

Why did you remove “Allow from Current Website Only” from #iPad’s #Safari #cookie settings?

I have a lot more #cookies on my #tablet now, and to make matters worst, I have to go into embedded settings every-time #websites want me to unblock cookies, now. https://t.co/UHYuH8bOdV",@578568 This may help with cookies on your iOS device: https://t.co/KATiqSeE7k Send us a DM if you'd like to talk further about it. https://t.co/GDrqU22YpT,"@AppleSupport Apple @AppleSupport, Thank-you for contacting Drum @578568

Regretfully, those procedures are not adequate for managing #cookies better on my #iOS device.

If #Apple is serious about #privacy on #iDevices, please review my tweets to learn more about how you can improve #iOS11",APP_SERVICE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,True,,,,,,,
APPLE_GOLD_0144,2555272,DEVICE_HARDWARE,"HOLYFUCKINGSHIT! Not enough hoops or amount of personal details satisfy the creation/completion of an existing @AppleSupport ID to allow my mom to install free apps on her passed down iPhone.

I can only provide the information I have &amp; it still won't let me log in. No apps then! https://t.co/BjY0m3bvdz",@725606 Thanks for reaching out. We want to be sure you can create an Apple ID without any issues. We're happy to help. Can you tell us what's happening specifically?,"@AppleSupport When trying to install free apps on an iPhone 6s I had to finish the setup of an existing Apple ID, forcing me to choose a payment method! A PayPal login didn't allow me to progress.

Updating to iOS 11 finally offered a 'None' payment option when trying to continue the process..",ACCOUNT_ICLOUD,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,PURCHASE_BILLING,False,,,,,,,
APPLE_GOLD_0145,2311608,DEVICE_HARDWARE,"@AppleSupport I think this is a global problem, because I read a lot of comments about it on Twitter and websites, I've been using iPhone for 10 years, and I know how to put iPhone in DFU mode, The problem is that I do not have a backup, and I do not want to lose a date on iPhone , https://t.co/WqknUKB2RF","@135204 Go ahead and DM us which iPhone you're experiencing this on, and we'll continue there. You can use the link below to reach us via DM: https://t.co/GDrqU22YpT",,OTHER_UNCLEAR,TROUBLESHOOTING,CLARIFY,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],True,False,,False,,,,,,,
APPLE_GOLD_0146,1890011,DEVICE_HARDWARE,@115858 @AppleSupport What is wrong with you guys! Every apple product I have is falling apart. For past one hour my phone is showing every single message notification from past year. Every time I buy a charging cable it breaks. My phone hangs millions times a day. What is wrong?! https://t.co/iNJIGwggtU,@563635 We're glad you are reaching out to us so we may help. Click the DM link and we'll get started looking into these with you. https://t.co/GDrqU22YpT,,APP_SERVICE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0147,2593045,DEVICE_HARDWARE,"Kan @AppleSupport hier even op reageren! Ik ben 7 jaar geleden begonnen met de #iPhone 3GS, daarna de de 4, toen de 4S, daarna de 5, toen de 6S+ en nu de 7. Ik ben ervaringsdeskundige. De 7 heeft de nieuwste software, maar zit met dit beeld MUURVAST! Nog nooit meegemaakt! Wat nu? https://t.co/J3CooZmSdl",@734347 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,CONNECTIVITY,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0148,2484316,DEVICE_HARDWARE,"@AppleSupport On my iphone X: how do I remove a (twitter) notification without touching the notification? On my ip 6 I just pressed home button. If if press home button (swiping up) on iP X, safari window closes. I just want to remove the notification and keeping my safari window https://t.co/nVfFBBwk8I",@174558 Congratulations on your iPhone X! This is a great question. Have you tried swiping up on the actual notification box itself?,"@AppleSupport That works fine. But then I first have to adjust my grip. I want to remove the notification WO adjusting my grip by using the ""home button"" like you can on other ip. You removed the home button on iPx:Is there a way around this, removing noti. by swiping or other technique?",APP_SERVICE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0149,2398060,DEVICE_HARDWARE,"Hey @AppleSupport. After 1 week of use, new MacBook Pro 500GB ran out of disk space. 436GB used by System, with 380GB in .DocumentsRevisons-V100 folder. I'd been editing 7GB Keynote preso. Theory: Autosave versions filled up the drive. How to prevent this from happening? See pic. https://t.co/cQtqI6zspO",@413869 Thanks for reaching out. We can definitely look into this further with you. Which macOS are you running currently? You can go to the Apple menu and choose About this Mac to locate the version.,,OTHER_UNCLEAR,TROUBLESHOOTING,CLARIFY,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0150,2307262,DEVICE_HARDWARE,"@AppleSupport After updating my wife’s iPhone 6 to iOS 11.1.1, it absolutely f%#* up! It doesn’t even turn it on anymore! We tried to restore it using 2 different MacBooks, USB ports and whatsoever forums may suggest without success. Keeps rebooting! What a shame! Any suggestion? https://t.co/OstshJniQl",@669327 We're happy to help you get this resolved. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,FAILED_TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0151,2138925,DEVICE_HARDWARE,"@115858: update ready to install for MacOs
Me: Probably a good idea
Macbook after updates: I forgot what a capital i looks like. Ok if I just show something else instead?

@115858 thanks for breaking a month old computer this AM with the same bug that got my phone this weekend... https://t.co/JM1P01Nz6V",@629077 We'd like to look into this with you further. DM us which macOS version you're running to get started. https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,TROUBLESHOOTING,CLARIFY,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0152,146806,DEVICE_HARDWARE,"Awesome new iPhone safety feature @115858 @AppleSupport 😍 Woukd be very impressed and intrigued to see statistics of how this works. Where can I find these? Best upgrade I’ve seen so far but don’t like the feature of all my data on it DOB, shipping address etc can I remove this? https://t.co/MHDDBrhUtd","@149327 Let's look into this together. Send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT",,OTHER_UNCLEAR,TROUBLESHOOTING,CLARIFY,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0153,2007626,DEVICE_HARDWARE,@AppleSupport Thank you. I welcome help but I’m confused as to what you’d like me to say in DM. I identified the issues &amp; I’ve read many other 6s &amp; 7 iPhone owners have expressed the same. Seems like the iOS update was never tested properly or was known to be error-filled &amp; released anyway,@174853 We'll be happy to clarify. Continuing to chat via DM will allow us to look into each issue you mentioned in greater detail. https://t.co/GDrqU22YpT,,SOFTWARE_UPDATE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0154,2136610,DEVICE_HARDWARE,"iPhone is loosing the ""deferentiating factor"", it's being Perfect in things it did and leaving altogether things it's didn't do perfectly.
After iOS 11.x is 2 buggy,the latest bug I m facing my ringtone always getting back 2 default opening tone after restar. Sad @AppleSupport https://t.co/NeqWmhZQdz",@628524 We'd like to look more deeply into this issue. DM us details and we'll continue there. https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,TROUBLESHOOTING,CLARIFY,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,REVIEWED_DECISION_RECOVERED,Single well-defined settings/preferences-not-persisting bug. It is not genuinely unclear or multi-issue; SYSTEM_SETTINGS is a taxonomy gap candidate. Kept as OTHER_UNCLEAR for the closed-set evaluation target and tracked separately as a taxonomy gap.,SYSTEM_SETTINGS
APPLE_GOLD_0155,545275,DEVICE_HARDWARE,@AppleSupport Disbelief that your #apple #iPhone8Plus comes out of box blemished this morning 7AM. Scuff to gold aluminium. Warranty doesn’t deal with cosmetic issue? I didn’t drop it - it came out of the factory like this. What happened to your customer service? I’m disgusted https://t.co/6rBWWvKpcH,@246748 Hello. Thanks for bringing this to our attention. We'd love to look into this further. Join us in DM. We'll continue there. Click here: https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,TROUBLESHOOTING,CLARIFY,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0156,2849168,DEVICE_HARDWARE,"Fan of #Apple since 2009 never missed a product. Today my #iPhone failed to update and worst failed to restore. @AppleSupport failed to help, and advised how to move to #Android @122986. and am so unlucky i live where no apple store exists. ideas to do with this iPhone ????? https://t.co/uQskOPlVI0","@792308 That's not the type of experience that we'd like for you to have. To join us in DM, click here: https://t.co/GDrqU22YpT",,SOFTWARE_UPDATE,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0157,567697,DEVICE_HARDWARE,"@115858 @AppleSupport After a day with the iPhone and, granted, using it a lot, I now have a ‘thing’ in my peripheral vision...just off center, when my eyes are open but it’s still there when they close.  It’s in the shape of the attached photo (i see  a perfect semi-circle) https://t.co/xTK2tHXb1F","@253157 Thanks for reaching out to us for support. Just to make sure that we understand your issue, you're saying that you're having vision problems after using your iPhone? Are we accurately interpreting your concern?",,OTHER_UNCLEAR,FAILED_TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0158,2957102,DEVICE_HARDWARE,"@115858 @AppleSupport 7 Kasım'da (İzmit) tekrar aynı problemden dolayı servise gönderdim, 3 hafta sonra geri geldi. Cihazda problem olmadığı, güncelleme yapıldığını ilettiler. Bu süreçte 18 Kasım'da cihazın garantisi bitti. Konuyla ilgili çözümünüzü bekliyor olacağım.
#Apple #iPhone7 #AppleSupport",@816264  We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,,OTHER_UNCLEAR,TROUBLESHOOTING,CLARIFY,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0159,2948236,DEVICE_HARDWARE,Can anyone enlighten me to the differences between the @115858 iPhone 8 &amp; the iPhone X?! Which one is worth getting? Which camera is better? And I’m not #AskingForAFriend - I’m asking for me 🤣 #toolazytoresearch #help #ineedanewphone #Apple #iphone #iPhoneX #IPhone8Plus https://t.co/MXH62YJ0tk,@814252 Hello. We appreciate your interest. Check this out: https://t.co/hfr5KUSlLu,,DEVICE_HARDWARE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0160,2193440,DEVICE_HARDWARE,"@116333 @2310 @115858 @AppleSupport So love my new iPhone X apart from the fact I can’t taken photos at night with lights in it, without this happening..? Blue dots/square appearing!! Main reason I bought the phone was for the camera - same thing is happening to my brothers https://t.co/COrngFCQHs",@641937 We want to help. DM us the country you're currently located and your exact iOS version here: https://t.co/GDrqU22YpT,,DEVICE_HARDWARE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0161,2412994,HARD_AMBIGUOUS,Does anyone know how much @AppleSupport charges for screen repair? Mine has been really lagging since updating to iOS 11 and they won’t help unless I call to troubleshoot but I can’t call and troubleshoot cause I only have my iPhone to call from! Smh #SwitchToAndroid,@450581 We can assist you. Please DM us via the following link with the country in which you're located and we can provide you repair pricing. https://t.co/GDrqU22YpT,,PURCHASE_BILLING,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0162,2747279,HARD_AMBIGUOUS,"@AppleSupport IPhone 6S+, iOS 11.1.2, I am a member of Apple Music. I’ve restarted my phone, restarted my data, reset my network setting, forced a restart, and signed up my Apple account.","@769281 Thanks for letting us know. When you say you signed up with your Apple account, are you referring to signing out of your account, or signing in with your Apple ID on your iPhone? Let us know more in DM. https://t.co/GDrqU22YpT",,OTHER_UNCLEAR,FAILED_TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0163,2300356,HARD_AMBIGUOUS,"@AppleSupport my iPhones Home Screen (Springboard) freezes every ~3 days and requires a force reboot... Symptoms are the same every time: Safari icon greys out, I open and close an arbitrary app, home screen does not react to touches anymore. C’mon! (iOS 11.1.1, iPhone 7) https://t.co/rm43wQT60I",@667655 Let's take a further look into this together. What country are you located in? Let us know in a DM &amp; we'll continue there. https://t.co/GDrqU22YpT,,SOFTWARE_UPDATE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0164,592226,HARD_AMBIGUOUS,@AppleSupport You have sent me updates and crashed my computer. I cannot even gain internet connection from it. It is now a permanent blank screen. What do you suggest? It won’t reboot my home screen at all!! I’m presently tweeting from my iPhone which luckily still does connect to my WiFi. 🙄,@260155 That's certainly not what we'd want you to experience. We'll be responding to your DM's as quickly as we can. https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,FAILED_TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0165,94785,HARD_AMBIGUOUS,"@AppleSupport I actually lost the power cord so I finally charged my ipad yesterday and am using it today for the first time in a few months. Since turning it on this morning, I haven't been able to update any apps or navigate the app store at all. I checked and my icloud account is linked","@136593 We appreciate you keeping us updated. If you check under Settings &gt; General &gt; Software Update, do you have any updates available? If so, let’s make a backup before you update: https://t.co/4f8hwT5to6 If there isn’t an update available, just let us know.",@AppleSupport My ipad is on some version of ios 9 but says there are no updates available.,OTHER_UNCLEAR,TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0166,2966604,HARD_AMBIGUOUS,@AppleSupport I have the iphone6 plus 128g it’s never been broken ... never been in water ... my issues are apps dropping... phone locking up... phone reboots on it own.... camera shutters when open camera app... keyboard lags behind....the phone is way slower after these updates...11.1.2,"@818421 Have you tried any steps so far?

Do you recall the iOS version number that this started with, or did these issues start with iOS 11.1.2?

Please keep us posted in DM here: https://t.co/GDrqU22YpT",,DEVICE_PERFORMANCE,TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0167,2680123,HARD_AMBIGUOUS,"@AppleSupport Hi. I have a 5 yr old iPad used daily. I clear the browser log daily and have deleted lots of photos.However, when I launch Safari or a recently updated app, the screen hesitates &amp; crashes. I've read there may be issue with some Adobe Flash versions? Can you help?","@754062 We appreciate you reaching out to us on this issue. We'll be glad to help you get to the bottom of this issue. Just to clarify, is this happening only when launching Safari or a recently updated app? When did this issue start? Also, which iOS version are you using?",,INPUT_DISPLAY,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0168,123070,HARD_AMBIGUOUS,@115858 I am so tired of this update Siri sounds deaf and doesn’t even work my keyboard is broken apps keep cashing my texts come later than should the phone won’t connect to WiFi when everyone else can my camera is slow to load I get notifications for things that don’t exist HELP,"@143485 You've come to the right place, we want to help with this. What device are you currently using, and which version of iOS?",,OTHER_UNCLEAR,TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0169,517095,HARD_AMBIGUOUS,"@AppleSupport Iphone 5S updated to 11.1.2 last night. Now when I operate any app (including settings)it crashes into a black screen with spinning gear. Have reset, restored, still doing it. Phone is also getting really hot. Seems to also be waking itself 2 passcode screen radomly","@239223 Thank you for reaching out. We are here to help. Please DM us, and we will continue from there. https://t.co/GDrqU2kzhr",,INPUT_DISPLAY,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0170,1913131,HARD_AMBIGUOUS,@AppleSupport IOS 11.1.2 is killing the battery.  Not charging while plugged in. I have to unplug then plug back in for charging to work. I don't have time for this crap. FIX IT!!!!   It didn't do that before... It stayed charged all the time. Also Home and lock screen suck batry,@569868 We'll gladly assist with your power issues. Please join us in DM where we can do that. https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0171,2557395,HARD_AMBIGUOUS,"@AppleSupport Updated iOS 11.1.1, the camera app is unusable in dark rooms now, the screen flickers like crazy, extremely dark, can barely see anything on the screen(with slowmo it's okay), sometimes there's even a green ish layer, during the day no problems with the camera. Help",@726054 That doesn't sound right at all. We'll be happy to assist as best we can. DM us and we'll go from there. https://t.co/GDrqU22YpT,,SOFTWARE_UPDATE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0172,2824777,HARD_AMBIGUOUS,@AppleSupport I'm so upset with you.After getting all software updates my iPhone5s is working awful1.The screen doesn't go to sleep after locking the phone 2.the the got so slow 3.it doesn't charge every time.4shows wrong battery level!did you do this on purpose with oder phones?,@786986 We're here for you. When did these issues begin? Which iOS version are you currently running in Settings &gt; General &gt; About? Have you tried specific steps prior to reaching out to us? This helps us to not repeat them. Send us a DM to let us know. https://t.co/GDrqU22YpT,,DEVICE_PERFORMANCE,TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0173,2957161,HARD_AMBIGUOUS,"@AppleSupport since yesterday I don't get any notifications on my iPhone X. Also don't get any local calls. Tried updating iOS, restarting several times, making sure wasn't in DND mode and notifications are all turned on. Only know I got new message if I open the app.Wifi and not",@816275 Thanks for reaching out. DM the specific iOS version you are using currently so we can help you get your Notifications again. https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,FAILED_TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0174,2965367,HARD_AMBIGUOUS,"@AppleSupport Getting really frustrated. iMessage works fine on iPhone, worked fine on iPad, stopped working randomly yesterday on iPad. No changes to anything. Tried relogging to my account, restarting iPad, updating to latest iOS, deleting threads with “Not Delivered” - nothing",@818119 We want to help. Have you tried these steps? https://t.co/2hgNQH8Vvq,"@AppleSupport Yes. No progress whatsoever. Received iMessages come in on my iPhone but not iPad, outgoing iMessages on the iPhone are fine, but get a 3/4 bar for minutes then a “Not Delivered” on the iPad. Again, no changes were made to the iPad. Internet connectivity on iPad is otherwise fine",OTHER_UNCLEAR,FAILED_TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0175,1001988,HARD_AMBIGUOUS,"@AppleSupport Since I've updated my iPhone 7,it freezes all the time for severest minutes,the screen turns all black,it reboots without me asking for it,battery turns low super fast n apps close by themselves,and when I have a phone call I can't hear anything. iOS 11 = nightmare",@357183 We'd love to help you sort out the problems that your iPhone's having. Please send us a DM with which version of iOS 11 you're using. https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
